dci,medicamento,pdf_url,info_pdf
Selegilina,Selegilina Generis 5 mg Comprimidos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dc0928a06d8211e2ae1088ead83194e4,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Senosido A + Senosido B,Pursennide,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=18a4ee106d6611e2860ca5fd0355efc3,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Serenoa repens,Permixon,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=79e548106d6511e2bc6f88b16fd9d84b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sertaconazol,Dermofix 300 mg Óvulo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d20675506dab11e2adbb87285c3b3d7f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sertralina,Semonic,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f6a47e19058a420e86264c6707da0509,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sevelâmero,Renvela,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=2a231020d12b11e8bb60b1ffe15dbd01,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sildenafil,Sildenafil Krka,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b72d1c10721611e298d9b7dc4e3407f5,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Silimarina,Legalon,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d04918106d6211e2ac6ae28785f73633,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Silodosina,Silodosina Ciclum,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ecce45f018a211e8b9cffb3e01ca5941,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sinvastatina,Sinvastatina Bluepharma,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=da22fc506daa11e295d6c04d0aa78384,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sinvastatina + Ezetimiba,Sinvastatina + Ezetimiba Ciclum,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=24959b808d5111e59ec5b8091be93689,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sinvastatina + Fenofibrato,Cholib,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8b2a82206e6411e2b4aebd0d6e48c28e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sirolímus,Rapamune,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a3d378406da611e292009c8dd63d032b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sofosbuvir + Velpatasvir,Epclusa,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3e7b41002bec11e68433985a270ff7c2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sofosbuvir + Velpatasvir + Voxilaprevir,Vosevi,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1cd12bf06b9c11e7bb3dcbf4426694df,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Somatrogon,Ngenla,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=cd5d0872fccc4723831fc7ea0011f6ff,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Subcitrato de bismuto potássico + Metronidazol + Tetraciclina,Pylera,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d14a4aa06e4211e28b238954802d59be,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sucralfato,Ulcermin,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e2e03f906c8a11e2a20eea0c93217c7c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sulbutiamina,Arcalion,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=78a22fd06d5c11e28ea5f3c6336251f4,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sulfametoxazol + Trimetoprim,Cotrimoxazol Ratiopharm,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=08486cd06d5811e290c78d701e2f1c3b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sulfassalazina,Salazopirina EN,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=978c1cd06d6611e29274b0956f173d26,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sulfato de magnésio + Sulfato de potássio + Sulfato de sódio,Eziclen,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bf4cee006e5d11e29463ac3a6369198e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sulfato ferroso + Ácido fólico,Ferrograd Fólico,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=6bf2abd06d6011e28a95d10ad09283c5,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sulodexida,Treparin,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=fc5996d0e66311e7bcc9d35755b9dd67,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sumatriptano,Imigran,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1622d3e06d6211e28cb9f1adabed19a5,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Sumatriptano + Naproxeno,Suvexx,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=03f6930ee6092f98e060a8c0342968c7,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Symphytum officinale,Elás,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d8fff4606d8f11e295f1a5fb5ec0f366,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tacrolímus,Protopic,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=464147406da911e28d848850e4499bc2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tafluprost,Taflotan,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ffde2050cba111e7a605b8d5e5325381,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tafluprost + Timolol,Taptiqom,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a4fa1980892511e99b4ebd29e46776a2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tamoxifeno,Tamoxifeno Farmoz 10 mg Comprimidos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c17304906da811e28b7de469a248e23f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tapentadol,Tapentadol Ciclum,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0d84e2bb73994742969b56edf9db72ce,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Telmisartan + Indapamida,Tolurindo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=04acb9f60f09db44e060a8c034296573,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Temazepam,Normison,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a0018eb06d6411e2a55cb82b13319294,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tenoxicam,Tilcotil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=94ffe0a06c8a11e2a517e104d04546ba,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Terbinafina,Termycol 250 mg comprimidos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c513d1006db311e2a413dddc17ca600d,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Terbutalina,Bricanyl Turbohaler,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5fea41706d5d11e2a6d8e734469b7b3a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tetracaína + Cloro-hexidina,Drill,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ba0470706d5f11e2a18cede10581c80e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tiagabina,Gabitril,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=09f67be06d6111e288c5ef57a67fb46d,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tiamazol,Metibasol,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d7d226c06d6311e281cc956c060e9469,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tianeptina,Tianeptina Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8d72e1006d9f11e2aea1ba3606652589,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tiaprida,Tiapridal,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a24165306d6711e2a9f5962298db133e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tibolona,Tibolona Aristo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=23f4ffe06e6411e296c7e0014e66b970,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ticagrelor,Ticagrelor Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1132eabe2786f35be060a8c034296186,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ticlopidina,Ticlopidina Tetrafarma,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3e6130006d8911e2950fad94c89ff382,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Bimatoprost + Timolol,Ganfort,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1c667ec06dba11e29df2927554288539,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Óleo essencial de Tomilho + Tintura de Benjoim + Tintura de Eucalipto,Vaporil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7086e0506d6811e2b38dc16ed892a050,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tinzaparina sódica,Innohep,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=14880ca06d8311e29fa2d20b30f3744b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tioconazol,Terbul,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=40fa1aa06d9a11e29fb6c752eff24849,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tirzepatida,Mounjaro,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bc7ae840aaa849fab8f43428d486ce84,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tizanidina,Sirdalud,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3d0f84906c8a11e28bfbfa3157f3f9cf,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Dexametasona + Tobramicina,Tobradex,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f8aed7606c8e11e290b4b5550899b344,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tocilizumab,Roactemra,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=540f43506d9411e2bec5a843d0bdd3cc,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Toxina botulínica A,Bocouture,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=960f66106da111e2a45187edfcc1870e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tramadol,Tramadol Basi,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=16b6aa4f365c42e2aade45546ea77b92,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tramadol + Dexcetoprofeno,Tramadol + Dexcetoprofeno Krka,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1247526ee08bf830e060a8c034294e36,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tramadol + Paracetamol,Tramadol + Paracetamol Mylan,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d85b2e406da211e28a6ceeb5272a9a7e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tramazolina,Rhinospray,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3c6a56f06d6611e2b1159059348bdf87,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Trandolapril,Gopten,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=15f441b06cd111e2a347cb0be257a128,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Timolol + Travoprost,Nexotrav,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e0d7670d70129008e050a8c034293a8a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Trazodona,Trazodona Ratiopharm,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4f5174806d9111e295f89449a2306346,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Trepibutona,Choliatron,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=20094cd06d5e11e2b82aef5d0379b43c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Econazol + Triamcinolona,Pevisone,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=87bea9406d6511e284d7d633e1899ef8,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Triazolam,Halcion,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9a6d5d106d6111e28920f52aff30464c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tribenosido + Lidocaína,Procto-Glyvenol,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e6057ce06d6511e2a60fdb520b2a60ae,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Trifaroteno,Aklief,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7e73da70e72811e896f89f208c923168,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Triflusal,Tecnosal,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=61728d006c8a11e2893aaa22ffb7a84a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Trimetazidina,Trimetazidina Generis 20 mg Comprimidos Revestidos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ba5fe1d06daa11e29cf0a36dcf028431,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Triptorrelina,"Decapeptyl 0,1 mg",http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=18a261c06d8111e2a1bdf749f26683a8,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Trolamina,Biafine,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=298d7a206d5d11e2a8a0c554f7b3e22c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Tropicamida + Fenilefrina + Lidocaína,Mydrane,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a97e9c00e0bb11e3a1afbda244b069db,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ubidecarenona,Q 10,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1ab0eab06d6611e292d1f294a8c7928f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ulipristal,Ellaone,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5300d8b0c87611e793fae5571e031977,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ureia (13C),Helicobacter Test Infai,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b3174c406d6111e28d75bf7f98d628dd,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ureia + Ácido láctico,Calmurid,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=99d22b506d5d11e2b7f9d338d96c77ba,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ustecinumab,Stelara,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=90fa4a30ada511e68ad6fb1cef382121,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Vaccinium myrtillus (antocianósidos),Difrarel,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5ef2d7306d5f11e28e1fcd9004711f54,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Vacina adsorvida pneumocócica poliosídica conjugada,Vaxneuvance,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5ebaee43d12d48c8a23f97642fcd6503,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
